user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,user_id_clean,kyc_status_clean,risk_segment_clean,pan_clean,missing_pan_flag,invalid_pan_flag,aadhaar_clean,missing_aadhaar_flag,masked_aadhaar_flag,invalid_aadhaar_flag,date_of_birth_clean,missing_dob_flag,invalid_dob_flag,monthly_income_clean,missing_income_flag,negative_income_flag,invalid_income_flag,signup_timestamp_clean,missing_signup_timestamp_flag,future_signup_flag,city_clean,state_clean,occupation_clean,full_name_clean,kyc_status_conflict_flag,name_conflict_flag,pan_conflict_flag,aadhaar_conflict_flag,dob_conflict_flag,identity_conflict_score,user_id_core,kyc_record_count
usr46088,Nidhi Goswami,VBOYR8577V,038229357583,05-22-1988,Jalandar,Punjab,17587,Retired,2026-01-03 06:41:35,VERIFIED,LOW,USR46088,APPROVED,LOW,VBOYR8577V,0,0,038229357583,0,0,0,1988-05-22 00:00:00,0,0,17587.0,0,0,0,2026-01-03 06:41:35,0,0,Jalandhar,Punjab,Retired,NIDHI GOSWAMI,0,0,0,0,0,0,46088,1
usr46096,Alexander Kanda,FOOFR5683T,3023-2741-8489,22/08/1974,pune,Maharashtra,22621,Salaried,26/07/2024,VERIFIED,Medium,USR46096,APPROVED,MEDIUM,FOOFR5683T,0,0,302327418489,0,0,0,1974-08-22 00:00:00,0,0,22621.0,0,0,0,2024-07-26 00:00:00,0,0,Pune,Maharashtra,Salaried,ALEXANDER KANDA,0,0,0,0,0,0,46096,1
USR46100,Karan Gaba,GRBZH4940K,6202-0916-5946,13/07/1986 08:00 PM,kolkata,West Bengal,"INR 34,696",Student,14-Nov-2025,FAILED,low,USR46100,REJECTED,LOW,GRBZH4940K,0,0,620209165946,0,0,0,1986-07-13 20:00:00,0,0,34696.0,0,0,0,2025-11-14 00:00:00,0,0,Kolkata,West Bengal,Student,KARAN GABA,0,0,0,0,0,0,46100,1
usr_46106,Anya Verma,EQLWX1958S,,1988/03/14,pune,Maharashtra,12246,Self Employed,05-26-2024,Done,low,USR46106,APPROVED,LOW,EQLWX1958S,0,0,,1,0,0,1988-03-14 00:00:00,0,0,12246.0,0,0,0,2024-05-26 00:00:00,0,0,Pune,Maharashtra,Self Employed,ANYA VERMA,0,0,0,0,0,0,46106,1
USR46113,  Krishna Nagar  ,PYTFJ9113H,941763423529,27/02/1978,Mumbay,Maharashtra,"Rs. 34,621",Salaried,06-12-2025,Under Review,low,USR46113,IN_PROGRESS,LOW,PYTFJ9113H,0,0,941763423529,0,0,0,1978-02-27 00:00:00,0,0,34621.0,0,0,0,2025-12-06 00:00:00,0,0,Mumbai,Maharashtra,Salaried,KRISHNA NAGAR,0,0,0,0,0,0,46113,1
USR46116,Rishi Saini,YQDXQ6063R,9485422206017,08-Dec-2006,Hyderabad,Telangana,62.7k,Gig Worker,13/11/2024 08:35 AM,REJECTED,Low,USR46116,REJECTED,LOW,YQDXQ6063R,0,0,9485422206017,0,0,1,2006-12-08 00:00:00,0,0,62700.0,0,0,0,2024-11-13 08:35:00,0,0,Hyderabad,Telangana,Gig Worker,RISHI SAINI,1,1,1,1,1,4,46116,4
USR46117,Yahvi Bala,QJONQ8137Y,988768156721,02-23-2005,Lucknow,Uttar Pradesh,,Student,27-Feb-2024,Verified,MEDIUM,USR46117,APPROVED,MEDIUM,QJONQ8137Y,0,0,988768156721,0,0,0,2005-02-23 00:00:00,0,0,,1,0,0,2024-02-27 00:00:00,0,0,Lucknow,Uttar Pradesh,Student,YAHVI BALA,0,0,0,0,0,0,46117,1
USR46122,Aryan Srinivas,KQTTU1535E,5241 2268 9650,02-Mar-1993,jaipur,Rajasthan,14450,Unemployed,2025/10/03,Pending,Medium,USR46122,PENDING,MEDIUM,KQTTU1535E,0,0,524122689650,0,0,0,1993-03-02 00:00:00,0,0,14450.0,0,0,0,2025-10-03 00:00:00,0,0,Jaipur,Rajasthan,Unemployed,ARYAN SRINIVAS,1,1,1,1,1,4,46122,2
USR46123,Nandini Mahajan,JGPNG2808Q,7093 1440 8065,06/12/2003,JPR,Rajasthan,17552,Student,12/06/2025,Verified,low,USR46123,APPROVED,LOW,JGPNG2808Q,0,0,709314408065,0,0,0,2003-12-06 00:00:00,0,0,17552.0,0,0,0,2025-06-12 00:00:00,0,0,Jaipur,Rajasthan,Student,NANDINI MAHAJAN,0,0,0,0,0,0,46123,1
usr46125,Ekantika Venkataraman,ETCMA5581M,XXXX-XXXX-9462,13/07/1973 06:12 AM,Mumbay,Maharashtra,28156,Freelancer,12/02/2024 02:01 AM,VERIFIED,LOW,USR46125,APPROVED,LOW,ETCMA5581M,0,0,XXXXXXXX9462,0,1,0,1973-07-13 06:12:00,0,0,28156.0,0,0,0,2024-02-12 02:01:00,0,0,Mumbai,Maharashtra,Freelancer,EKANTIKA VENKATARAMAN,0,0,0,0,0,0,46125,1
USR46126,  Ekaraj Bora  ,VHZSC0380U,4058-9118-7427,25/05/2004 10:05 AM,MUMBAI,Maharashtra,20188,Gig Worker,19/12/2025,Under Review,low,USR46126,IN_PROGRESS,LOW,VHZSC0380U,0,0,405891187427,0,0,0,2004-05-25 10:05:00,0,0,20188.0,0,0,0,2025-12-19 00:00:00,0,0,Mumbai,Maharashtra,Gig Worker,EKARAJ BORA,0,0,0,0,0,0,46126,1
USR46127,Zaitra Dara,athjo2964z,0446 8100 7947,1964-02-15 04:57:46,New Delhi,Delhi,"₹41,944",Unemployed,2024/01/18,VERIFIED,medium,USR46127,APPROVED,MEDIUM,ATHJO2964Z,0,0,044681007947,0,0,0,1964-02-15 04:57:46,0,0,41944.0,0,0,0,2024-01-18 00:00:00,0,0,Delhi,Delhi,Unemployed,ZAITRA DARA,0,0,0,0,0,0,46127,1
USR46128,Faris Ganesh,WWZHP7411Y,209603292214,30/01/1966,mumbai,Maharashtra,"INR 35,405",Retired,11/07/2025,KYC_DONE,Low,USR46128,APPROVED,LOW,WWZHP7411Y,0,0,209603292214,0,0,0,1966-01-30 00:00:00,0,0,35405.0,0,0,0,2025-07-11 00:00:00,0,0,Mumbai,Maharashtra,Retired,FARIS GANESH,0,1,1,1,1,4,46128,3
usr_46129,Anita Bhatti,OTDJQ 7786 K,502405476339,29/04/1987,Mumbai,Maharashtra,"₹46,300",Freelancer,22/03/2025,Pending,Low,USR46129,PENDING,LOW,OTDJQ7786K,0,0,502405476339,0,0,0,1987-04-29 00:00:00,0,0,46300.0,0,0,0,2025-03-22 00:00:00,0,0,Mumbai,Maharashtra,Freelancer,ANITA BHATTI,0,0,0,0,0,0,46129,1
usr_46138,CharanBiswas,OBCGM4794R,121131829992,1000764437,Ludhiana,Punjab,,Freelancer,2025-04-13 00:47:49,APPROVED,High,USR46138,APPROVED,HIGH,OBCGM4794R,0,0,121131829992,0,0,0,2001-09-17 22:07:17,0,0,,1,0,0,2025-04-13 00:47:49,0,0,Ludhiana,Punjab,Freelancer,CHARANBISWAS,0,0,0,0,0,0,46138,1
USR46143,Gautami Sangha,TTEQU6944T,7919-6164-6801,12-14-1991,Madras,Tamil Nadu,31520,Self Employed,30/10/2024,Pending,Medium,USR46143,PENDING,MEDIUM,TTEQU6944T,0,0,791961646801,0,0,0,1991-12-14 00:00:00,0,0,31520.0,0,0,0,2024-10-30 00:00:00,0,0,Chennai,Tamil Nadu,Self Employed,GAUTAMI SANGHA,0,0,0,0,0,0,46143,1
USR46145,Mohini Shenoy,DJOVQ 4955 A,7356 2515 9197,04-20-1981,pune,Maharashtra,30808,Student,11-16-2024,PENDING,Medium,USR46145,PENDING,MEDIUM,DJOVQ4955A,0,0,735625159197,0,0,0,1981-04-20 00:00:00,0,0,30808.0,0,0,0,2024-11-16 00:00:00,0,0,Pune,Maharashtra,Student,MOHINI SHENOY,0,0,0,0,0,0,46145,1
usr46146,LIPIKA RAGHAVAN,KFORK6955Q,3583935822,12/07/2004 08:00 PM,LDH,Punjab,,Self Employed,26/11/2024,Verified,medium,USR46146,APPROVED,MEDIUM,KFORK6955Q,0,0,3583935822,0,0,1,2004-07-12 20:00:00,0,0,,1,0,0,2024-11-26 00:00:00,0,0,Ludhiana,Punjab,Self Employed,LIPIKA RAGHAVAN,0,0,0,0,0,0,46146,1
USR46148,KrishChandran,WCZGP 7123 K,628544022542,08-30-1971,delhi,Delhi,36166,Salaried,23/10/2025,APPROVED,Low,USR46148,APPROVED,LOW,WCZGP7123K,0,0,628544022542,0,0,0,1971-08-30 00:00:00,0,0,36166.0,0,0,0,2025-10-23 00:00:00,0,0,Delhi,Delhi,Salaried,KRISHCHANDRAN,0,0,0,0,0,0,46148,1
USR46153,YASHASVI CHANDA,XZVEX0019V,903522776278,1991-11-23 08:43:40,ASR,Punjab,115195,Freelancer,2025/06/08,PENDING,LOW,USR46153,PENDING,LOW,XZVEX0019V,0,0,903522776278,0,0,0,1991-11-23 08:43:40,0,0,115195.0,0,0,0,2025-06-08 00:00:00,0,0,Amritsar,Punjab,Freelancer,YASHASVI CHANDA,0,1,1,1,1,4,46153,2
USR46157,Tripti Dhawan,,004115624781,03-29-1989,Bengaluru,Karnataka,53587,Gig Worker,2025-11-21 08:09:16,Done,medium,USR46157,APPROVED,MEDIUM,,1,0,004115624781,0,0,0,1989-03-29 00:00:00,0,0,53587.0,0,0,0,2025-11-21 08:09:16,0,0,Bengaluru,Karnataka,Gig Worker,TRIPTI DHAWAN,0,0,0,0,0,0,46157,1
USR46158,Wyatt Chaw1a,QCCEO-8098-W,512053980774,27/03/1989,jaipur,Rajasthan,26121,Freelancer,04/09/2025,PENDING,medium,USR46158,PENDING,MEDIUM,QCCEO8098W,0,0,512053980774,0,0,0,1989-03-27 00:00:00,0,0,26121.0,0,0,0,2025-09-04 00:00:00,0,0,Jaipur,Rajasthan,Freelancer,WYATT CHAW1A,0,0,0,0,0,0,46158,1
USR46162,NidraJhaveri,IYJEK3063J,XXXX-XXXX-7054,,pune,Maharashtra,48432,Retired,08/07/2025,Done,medium,USR46162,APPROVED,MEDIUM,IYJEK3063J,0,0,XXXXXXXX7054,0,1,0,,1,0,48432.0,0,0,0,2025-07-08 00:00:00,0,0,Pune,Maharashtra,Retired,NIDRAJHAVERI,0,0,0,0,0,0,46162,1
USR 46163,Netra Dugar,DCWYK0048N,8947837905336,,delhi,Delhi,"Rs. 20,098",Freelancer,09-26-2025,Verified,Medium,USR46163,APPROVED,MEDIUM,DCWYK0048N,0,0,8947837905336,0,0,1,,1,0,20098.0,0,0,0,2025-09-26 00:00:00,0,0,Delhi,Delhi,Freelancer,NETRA DUGAR,0,0,0,0,0,0,46163,1
usr46165,  Kamya Mohan  ,TAZIX1943Z,786646461136,09-Aug-1965,Kolkata,West Bengal,,Freelancer,2024-08-09 06:45:24,Reject,Medium,USR46165,REJECTED,MEDIUM,TAZIX1943Z,0,0,786646461136,0,0,0,1965-08-09 00:00:00,0,0,,1,0,0,2024-08-09 06:45:24,0,0,Kolkata,West Bengal,Freelancer,KAMYA MOHAN,0,0,0,0,0,0,46165,1
USR46169,Tanvi Wadhwa,LP1VK0159R,9781 9952 3261,2002/11/22,LDH,Punjab,24790,Business Owner,22/08/2024,Done,HIGH,USR46169,APPROVED,HIGH,LP1VK0159R,0,1,978199523261,0,0,0,2002-11-22 00:00:00,0,0,24790.0,0,0,0,2024-08-22 00:00:00,0,0,Ludhiana,Punjab,Business Owner,TANVI WADHWA,0,0,0,0,0,0,46169,1
USR46171,Nihal Char,UZEUK8207J,4885 1135 6714,525978619,Chennai,Tamil Nadu,29935,Business Owner,10-15-2025,V,LOW,USR46171,APPROVED,LOW,UZEUK8207J,0,0,488511356714,0,0,0,1986-09-01 17:10:19,0,0,29935.0,0,0,0,2025-10-15 00:00:00,0,0,Chennai,Tamil Nadu,Business Owner,NIHAL CHAR,0,0,0,0,0,0,46171,1
usr46173,TEJAS SHETH,BTVUE8072Y,4991156546299,55950364,ludhiana,Punjab,35705,Gig Worker,11-Mar-2025,PENDING,Low,USR46173,PENDING,LOW,BTVUE8072Y,0,0,4991156546299,0,0,1,1971-10-10 13:46:04,0,0,35705.0,0,0,0,2025-03-11 00:00:00,0,0,Ludhiana,Punjab,Gig Worker,TEJAS SHETH,0,0,0,0,0,0,46173,1
USR46175,Chaman Dara,BZMLP1538L,052274500343,17/06/1990 11:21 PM,JPR,Rajasthan,"₹8,871",Business Owner,05/07/2025 06:09 AM,PENDING,low,USR46175,PENDING,LOW,BZMLP1538L,0,0,052274500343,0,0,0,1990-06-17 23:21:00,0,0,8871.0,0,0,0,2025-07-05 06:09:00,0,0,Jaipur,Rajasthan,Business Owner,CHAMAN DARA,0,0,0,0,0,0,46175,1
USR46177,  Nilima Bail  ,IFLDA6642W,,01-27-2003,Calcutta,West Bengal,42541,Retired,2024-07-24 06:47:52,Done,LOW,USR46177,APPROVED,LOW,IFLDA6642W,0,0,,1,0,0,2003-01-27 00:00:00,0,0,42541.0,0,0,0,2024-07-24 06:47:52,0,0,Kolkata,West Bengal,Retired,NILIMA BAIL,0,0,0,0,0,0,46177,1
USR 46180,Tanveer Raja,jnjbe4170o,971623707315,23-Jun-1989,JPR,Rajasthan,"Rs. 12,823",Retired,09/05/2024,Done,MEDIUM,USR46180,APPROVED,MEDIUM,JNJBE4170O,0,0,971623707315,0,0,0,1989-06-23 00:00:00,0,0,12823.0,0,0,0,2024-05-09 00:00:00,0,0,Jaipur,Rajasthan,Retired,TANVEER RAJA,0,0,0,0,0,0,46180,1
46181,Max Bhandari,XOJLP8133F,,,chennai,Tamil Nadu,"INR 13,747",Retired,24/01/2024,Verified,HIGH,46181,APPROVED,HIGH,XOJLP8133F,0,0,,1,0,0,,1,0,13747.0,0,0,0,2024-01-24 00:00:00,0,0,Chennai,Tamil Nadu,Retired,MAX BHANDARI,0,0,0,0,0,0,46181,1
USR46182,Farhan Pall,EUHKA7600M,824548509822,26/12/1963 10:17 PM,ludhiana,Punjab,18732,Farmer,2025-02-20 11:59:30,Verified,Low,USR46182,APPROVED,LOW,EUHKA7600M,0,0,824548509822,0,0,0,1963-12-26 22:17:00,0,0,18732.0,0,0,0,2025-02-20 11:59:30,0,0,Ludhiana,Punjab,Farmer,FARHAN PALL,0,0,0,0,0,0,46182,1
USR46183,Rehaan Andra,LDLDH5157F,618197698961,23/06/1968 09:39 PM,Jalandar,Punjab,"Rs. 18,243",Gig Worker,17/03/2026,Under Review,medium,USR46183,IN_PROGRESS,MEDIUM,LDLDH5157F,0,0,618197698961,0,0,0,1968-06-23 21:39:00,0,0,18243.0,0,0,0,2026-03-17 00:00:00,0,0,Jalandhar,Punjab,Gig Worker,REHAAN ANDRA,0,0,0,0,0,0,46183,1
USR46188,lakshit saraf,FFTYH0955L,136112462585,08-01-1994,kolkata,West Bengal,32817,Salaried,21/08/2024 03:28 PM,V,Low,USR46188,APPROVED,LOW,FFTYH0955L,0,0,136112462585,0,0,0,1994-08-01 00:00:00,0,0,32817.0,0,0,0,2024-08-21 15:28:00,0,0,Kolkata,West Bengal,Salaried,LAKSHIT SARAF,0,1,1,1,1,4,46188,2
USR 46189,ANAMIKA PATLA,IXFBE2095P,1523 4315 6447,1997-06-08 01:10:48,Jaipur,Rajasthan,67.9k,Salaried,11-Mar-2026,V,high,USR46189,APPROVED,HIGH,IXFBE2095P,0,0,152343156447,0,0,0,1997-06-08 01:10:48,0,0,67900.0,0,0,0,2026-03-11 00:00:00,0,0,Jaipur,Rajasthan,Salaried,ANAMIKA PATLA,0,1,1,1,0,3,46189,2
USR46195,Samuel Chanda,IOPBZ 7798 E,960973488188,21-Jan-1999,pune,Maharashtra,15518,Business Owner,1758825990,Verified,Low,USR46195,APPROVED,LOW,IOPBZ7798E,0,0,960973488188,0,0,0,1999-01-21 00:00:00,0,0,15518.0,0,0,0,2025-09-25 18:46:30,0,0,Pune,Maharashtra,Business Owner,SAMUEL CHANDA,0,0,0,0,0,0,46195,1
USR46199,Zansi Deshmukh,JHNUI1366M,XXXX-XXXX-4022,10/01/1964 02:50 AM,New Delhi,Delhi,32.8k,Farmer,08-Jul-2024,Verified,MEDIUM,USR46199,APPROVED,MEDIUM,JHNUI1366M,0,0,XXXXXXXX4022,0,1,0,1964-01-10 02:50:00,0,0,32800.0,0,0,0,2024-07-08 00:00:00,0,0,Delhi,Delhi,Farmer,ZANSI DESHMUKH,0,0,0,0,0,0,46199,1
USR46200,Bakhshi Sah0ta,WALTW7577C,201060880121,04/10/2001,Hyderabad,Telangana,24694,Gig Worker,2024/07/26,V,LOW,USR46200,APPROVED,LOW,WALTW7577C,0,0,201060880121,0,0,0,2001-10-04 00:00:00,0,0,24694.0,0,0,0,2024-07-26 00:00:00,0,0,Hyderabad,Telangana,Gig Worker,BAKHSHI SAH0TA,0,0,0,0,0,0,46200,1
usr46205,Ethan Krishnamurthy,RNRCC2177M,1189-8024-0105,1983/06/24,mumbai,Maharashtra,19698,Freelancer,17/05/2025,V,High,USR46205,APPROVED,HIGH,RNRCC2177M,0,0,118980240105,0,0,0,1983-06-24 00:00:00,0,0,19698.0,0,0,0,2025-05-17 00:00:00,0,0,Mumbai,Maharashtra,Freelancer,ETHAN KRISHNAMURTHY,0,0,0,0,0,0,46205,1
USR 46209,Oliver Chowdhury,TCAPQ8582D,395064483048,1969/04/27,Calcutta,West Bengal,"INR 51,936",Business Owner,2025/11/12,Verified,UNKNOWN,USR46209,APPROVED,UNKNOWN,TCAPQ8582D,0,0,395064483048,0,0,0,1969-04-27 00:00:00,0,0,51936.0,0,0,0,2025-11-12 00:00:00,0,0,Kolkata,West Bengal,Business Owner,OLIVER CHOWDHURY,0,1,1,1,1,4,46209,2
USR46211,Darika Gade,YLXY13364U,4932 8104 3970,17/05/1965,Hyd,Telangana,7216,Salaried,2026-01-14 10:39:14,P,LOW,USR46211,PENDING,LOW,YLXY13364U,0,1,493281043970,0,0,0,1965-05-17 00:00:00,0,0,7216.0,0,0,0,2026-01-14 10:39:14,0,0,Hyderabad,Telangana,Salaried,DARIKA GADE,1,1,1,1,1,4,46211,2
USR46216,Kevin Saran,GAKGN8317P,,2005-10-13 22:35:16,Dilli,Delhi,40.1k,Salaried,18/10/2025,KYC_DONE,Low,USR46216,APPROVED,LOW,GAKGN8317P,0,0,,1,0,0,2005-10-13 22:35:16,0,0,40100.0,0,0,0,2025-10-18 00:00:00,0,0,Delhi,Delhi,Salaried,KEVIN SARAN,0,0,0,0,0,0,46216,1
USR46219,Frederick Jain,XVHEM2211U,7202-3137-5008,23-Dec-2006,Jalandhar,Punjab,36.7k,Salaried,15/05/2025,Under Review,LOW,USR46219,IN_PROGRESS,LOW,XVHEM2211U,0,0,720231375008,0,0,0,2006-12-23 00:00:00,0,0,36700.0,0,0,0,2025-05-15 00:00:00,0,0,Jalandhar,Punjab,Salaried,FREDERICK JAIN,1,1,1,1,1,4,46219,3
USR46222,  Ekanta Shenoy  ,SPXKB 2932 Y,785666992022,08/12/1985,chennai,Tamil Nadu,10328,Retired,25/02/2026 10:43 PM,Verified,Medium,USR46222,APPROVED,MEDIUM,SPXKB2932Y,0,0,785666992022,0,0,0,1985-12-08 00:00:00,0,0,10328.0,0,0,0,2026-02-25 22:43:00,0,0,Chennai,Tamil Nadu,Retired,EKANTA SHENOY,0,0,0,0,0,0,46222,1
USR-46223,Ekaraj Sarma,WFKGL8211Q,8346 4315 9238,-163091244,Hyd,Telangana,7601,Retired,05/04/2025 08:20 AM,V,low,USR46223,APPROVED,LOW,WFKGL8211Q,0,0,834643159238,0,0,0,1964-10-31 08:52:36,0,0,7601.0,0,0,0,2025-04-05 08:20:00,0,0,Hyderabad,Telangana,Retired,EKARAJ SARMA,0,1,1,1,1,4,46223,2
USR46224,Akshay Kapadia,XVYYZ5962A,8712-9267-5327,14/12/1992 07:48 AM,Amritsar,Punjab,41320,Unemployed,10-27-2024,APPROVED,Low,USR46224,APPROVED,LOW,XVYYZ5962A,0,0,871292675327,0,0,0,1992-12-14 07:48:00,0,0,41320.0,0,0,0,2024-10-27 00:00:00,0,0,Amritsar,Punjab,Unemployed,AKSHAY KAPADIA,0,0,0,0,0,0,46224,1
USR46227,Vyanjana Dewan,FLWTU6763C,1814-2143-7210,19-Feb-1982,Jalandar,Punjab,29239,Freelancer,27/12/2024 08:02 PM,APPROVED,Low,USR46227,APPROVED,LOW,FLWTU6763C,0,0,181421437210,0,0,0,1982-02-19 00:00:00,0,0,29239.0,0,0,0,2024-12-27 20:02:00,0,0,Jalandhar,Punjab,Freelancer,VYANJANA DEWAN,0,0,0,0,0,0,46227,1
46232,Nilima Mody,XT0WP97540,669788220501,17/03/1997 07:09 AM,Poona,Maharashtra,40.5k,Self Employed,16-Apr-2025,Verified,low,46232,APPROVED,LOW,XT0WP97540,0,1,669788220501,0,0,0,1997-03-17 07:09:00,0,0,40500.0,0,0,0,2025-04-16 00:00:00,0,0,Pune,Maharashtra,Self Employed,NILIMA MODY,0,0,0,0,0,0,46232,1
USR-46233,Warjas Boase,GLTSG8567O,121031114629,10/04/1975 07:10 AM,chennai,Tamil Nadu,,Farmer,08-Jun-2025,Rejected,MEDIUM,USR46233,REJECTED,MEDIUM,GLTSG8567O,0,0,121031114629,0,0,0,1975-04-10 07:10:00,0,0,,1,0,0,2025-06-08 00:00:00,0,0,Chennai,Tamil Nadu,Farmer,WARJAS BOASE,0,0,0,0,0,0,46233,1
USR46240,  Hritik Suresh  ,ZZWGD2329A,222969914927,1966-05-28 02:32:11,ASR,Punjab,30048,Student,,Done,low,USR46240,APPROVED,LOW,ZZWGD2329A,0,0,222969914927,0,0,0,1966-05-28 02:32:11,0,0,30048.0,0,0,0,,1,0,Amritsar,Punjab,Student,HRITIK SURESH,0,0,0,0,0,0,46240,1
USR46244,Hritik Maharaj,UTXYA 2460 M,3338-7185-3049,1994/08/30,Kolkata,West Bengal,35052,Self Employed,25/07/2025,Pending,LOW,USR46244,PENDING,LOW,UTXYA2460M,0,0,333871853049,0,0,0,1994-08-30 00:00:00,0,0,35052.0,0,0,0,2025-07-25 00:00:00,0,0,Kolkata,West Bengal,Self Employed,HRITIK MAHARAJ,1,1,1,1,1,4,46244,2
usr46245,Maya Kamdar,NXLQX5389Q,191796908645,05-24-1985,amritsar,Punjab,22436,Unemployed,04/01/2026,Done,low,USR46245,APPROVED,LOW,NXLQX5389Q,0,0,191796908645,0,0,0,1985-05-24 00:00:00,0,0,22436.0,0,0,0,2026-01-04 00:00:00,0,0,Amritsar,Punjab,Unemployed,MAYA KAMDAR,0,1,1,1,1,4,46245,2
usr46246,Qasim Swaminathan,FXLTM9809U,995437615906,,HYDERABAD,Telangana,25.7k,Retired,09/06/2025 05:19 PM,APPROVED,MEDIUM,USR46246,APPROVED,MEDIUM,FXLTM9809U,0,0,995437615906,0,0,0,,1,0,25700.0,0,0,0,2025-06-09 17:19:00,0,0,Hyderabad,Telangana,Retired,QASIM SWAMINATHAN,0,0,0,0,0,0,46246,1
USR46247,Ekavir Sura,EFUCL6429S,980823135301,1989-08-25 21:49:43,ASR,Punjab,"₹29,927",Gig Worker,2025/08/13,Verified,UNKNOWN,USR46247,APPROVED,UNKNOWN,EFUCL6429S,0,0,980823135301,0,0,0,1989-08-25 21:49:43,0,0,29927.0,0,0,0,2025-08-13 00:00:00,0,0,Amritsar,Punjab,Gig Worker,EKAVIR SURA,0,0,0,0,0,0,46247,1
USR-46253,  Manbir Panchal  ,MUNCM3938A,3322-3946-0371,1997/02/06,lucknow,Uttar Pradesh,42516,Gig Worker,11/03/2025,P,medium,USR46253,PENDING,MEDIUM,MUNCM3938A,0,0,332239460371,0,0,0,1997-02-06 00:00:00,0,0,42516.0,0,0,0,2025-03-11 00:00:00,0,0,Lucknow,Uttar Pradesh,Gig Worker,MANBIR PANCHAL,0,0,0,0,0,0,46253,1
USR46255,Dev Ka1ita,WXFID2736S,656463659805,24/11/1988,jaipur,Rajasthan,"INR 37,661",Business Owner,17/06/2024,Done,MEDIUM,USR46255,APPROVED,MEDIUM,WXFID2736S,0,0,656463659805,0,0,0,1988-11-24 00:00:00,0,0,37661.0,0,0,0,2024-06-17 00:00:00,0,0,Jaipur,Rajasthan,Business Owner,DEV KA1ITA,0,0,0,0,0,0,46255,1
USR 46257,Pushti Issac,C0SEB4873C,940642500149,1966/12/29,Lucknow,Uttar Pradesh,41761,Gig Worker,,APPROVED,HIGH,USR46257,APPROVED,HIGH,C0SEB4873C,0,1,940642500149,0,0,0,1966-12-29 00:00:00,0,0,41761.0,0,0,0,,1,0,Lucknow,Uttar Pradesh,Gig Worker,PUSHTI ISSAC,0,0,0,0,0,0,46257,1
USR46258,Michael Basak,mcttu3254x,778767509507,1998/10/08,Ludhiana,Punjab,"₹13,330",Self Employed,06-Apr-2025,FAILED,Low,USR46258,REJECTED,LOW,MCTTU3254X,0,0,778767509507,0,0,0,1998-10-08 00:00:00,0,0,13330.0,0,0,0,2025-04-06 00:00:00,0,0,Ludhiana,Punjab,Self Employed,MICHAEL BASAK,0,0,0,0,0,0,46258,1
USR46259,Priya Solanki,OFMXN0253F,633823981537,08/02/2005,New Delhi,Delhi,25094,Business Owner,04/09/2024,APPROVED,High,USR46259,APPROVED,HIGH,OFMXN0253F,0,0,633823981537,0,0,0,2005-02-08 00:00:00,0,0,25094.0,0,0,0,2024-09-04 00:00:00,0,0,Delhi,Delhi,Business Owner,PRIYA SOLANKI,0,0,0,0,0,0,46259,1
USR46268,Ekaraj Bal,ZEBCD1398D,926603528225,1997/05/19,Madras,Tamil Nadu,"₹43,865",Freelancer,17-Mar-2024,VERIFIED,Low,USR46268,APPROVED,LOW,ZEBCD1398D,0,0,926603528225,0,0,0,1997-05-19 00:00:00,0,0,43865.0,0,0,0,2024-03-17 00:00:00,0,0,Chennai,Tamil Nadu,Freelancer,EKARAJ BAL,0,0,0,0,0,0,46268,1
USR46271,aarna lall,KDACC9108I,539054561502,376137346,HYDERABAD,Telangana,Not Available,Salaried,31-May-2025,P,medium,USR46271,PENDING,MEDIUM,KDACC9108I,0,0,539054561502,0,0,0,1981-12-02 10:35:46,0,0,,1,0,1,2025-05-31 00:00:00,0,0,Hyderabad,Telangana,Salaried,AARNA LALL,1,1,1,1,1,4,46271,3
USR46274,Upadhriti De,ZEDDK1761Y,414393948144,2006/02/12,Amritsar,Punjab,"₹22,698",Retired,11/02/2026,Done,UNKNOWN,USR46274,APPROVED,UNKNOWN,ZEDDK1761Y,0,0,414393948144,0,0,0,2006-02-12 00:00:00,0,0,22698.0,0,0,0,2026-02-11 00:00:00,0,0,Amritsar,Punjab,Retired,UPADHRITI DE,1,1,1,1,1,4,46274,2
USR-46275,DIYA RAMACHANDRAN,TVLRB2926R,6734 7709 8461,1965-11-30 13:26:38,ludhiana,Punjab,,Business Owner,08/06/2024,Verified,low,USR46275,APPROVED,LOW,TVLRB2926R,0,0,673477098461,0,0,0,1965-11-30 13:26:38,0,0,,1,0,0,2024-06-08 00:00:00,0,0,Ludhiana,Punjab,Business Owner,DIYA RAMACHANDRAN,0,1,0,1,1,3,46275,2
46280,Max Din,ACKUY 5800 Q,XXXX-XXXX-5945,313292628,Calcutta,West Bengal,13649,Gig Worker,,Pending,LOW,46280,PENDING,LOW,ACKUY5800Q,0,0,XXXXXXXX5945,0,1,0,1979-12-06 01:43:48,0,0,13649.0,0,0,0,,1,0,Kolkata,West Bengal,Gig Worker,MAX DIN,0,0,0,0,0,0,46280,1
USR46283,GIRINDRA SHANKER,BKQSQ8744Y,0507-1170-2436,,Calcutta,West Bengal,30383,Salaried,06-17-2024,Rejected,low,USR46283,REJECTED,LOW,BKQSQ8744Y,0,0,050711702436,0,0,0,,1,0,30383.0,0,0,0,2024-06-17 00:00:00,0,0,Kolkata,West Bengal,Salaried,GIRINDRA SHANKER,0,0,0,0,0,0,46283,1
